KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001109001,T001109002,T001109003,T001109004,T001109005,T001109006,T001109007,T001109008,T001109009,T001109010,T001109011,T001109012,T001109013,T001109014,T001109015,T001109016,T001109017,T001109018,T001109019,T001109020,T001109021,T001109022,T001109023,T001109024,T001109025,T001109026,T001109027,T001109028,T001109029,T001109030,T001109031,T001109032,T001109033,T001109034,T001109035,T001109036,T001109037,T001109038,T001109039,T001109040,T001109041,T001109042,T001109043,T001109044,T001109045,T001109046,T001109047,T001109048,T001109049,T001109050,T001109051,T001109052,T001109053,T001109054,T001109055,T001109056,T001109057,T001109058,T001109059,T001109060,T001109061,T001109062,T001109063,T001109064,T001109065,T001109066,T001109067,T001109068,T001109069,T001109070,T001109071,T001109072,T001109073,T001109074,T001109075,T001109076,T001109077,T001109078,T001109079,T001109080,T001109081,T001109082,T001109083,T001109084,T001109085,T001109086,T001109087,T001109088,T001109089,T001109090,T001109091,T001109092,T001109093,T001109094
5032059631,2,5032059613,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5032059642,0,,,2,1,1,1,1,0,0,0,0,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,10,4,1,3,9,4,5,3,1,2,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,10,3,7,1,0,2,6,5,5,0,0,0,0,2,0,0
5032059644,0,,,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,10,5,5,4,2,2,6,3,3,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,2,1,1,0,0,0,6,2,4,0,0,3,1,5,5,0,1,0,0,0,0,0
5032059713,0,,,7,3,4,5,2,3,0,0,0,2,1,1,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,15,8,7,2,0,2,11,8,3,2,0,2,0,0,0,5,3,2,0,0,0,2,2,0,0,0,0,3,1,2,7,2,5,1,1,4,1,11,11,0,0,0,0,8,0,0
5032059731,0,,,5,2,3,2,1,1,0,0,0,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,13,7,6,3,2,1,6,3,3,0,0,0,4,2,2,3,2,1,0,0,0,0,0,0,0,0,0,4,1,3,8,4,4,2,0,2,1,12,11,1,0,1,0,7,0,0
5032059732,0,,,4,3,1,3,3,0,0,0,0,1,0,1,2,1,1,1,0,1,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,16,8,8,5,2,3,9,5,4,1,0,1,1,1,0,2,2,0,0,0,0,4,1,3,4,1,3,0,0,0,10,5,5,1,0,3,6,8,7,1,0,0,0,4,0,0
5032059733,2,5032059734,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5032059734,1,,5032059733,4,2,2,1,0,1,0,0,0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,11,7,4,3,2,1,7,4,3,0,0,0,1,1,0,2,2,0,1,1,0,0,0,0,0,0,0,4,2,2,5,2,3,2,1,1,3,7,6,1,0,0,1,4,0,0
5032059741,1,,5032059744,3,3,0,3,3,0,0,0,0,0,0,0,3,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,10,5,5,3,1,2,2,1,1,5,3,2,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,3,1,2,5,2,3,2,1,1,1,8,8,0,0,0,0,3,0,0
5032059743,0,,,7,4,3,3,2,1,0,0,0,2,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,5,1,0,1,4,3,1,3,1,2,3,2,1,1,1,0,0,0,0,3,2,1,0,0,0,0,0,0,7,3,4,1,1,1,1,9,9,0,0,0,0,7,0,0
5032059744,2,5032059741,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5032059812,2,5032058842,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5032059922,2,5032059932,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5032059932,1,,5032059922;5032059934;5032059941;5032059942,7,4,3,4,3,1,1,1,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,11,5,1,4,11,6,5,1,0,1,0,0,0,6,5,1,0,0,0,2,1,1,0,0,0,0,0,0,11,2,9,1,1,2,5,10,10,0,0,0,0,7,0,0
5032059934,2,5032059932,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5032059941,2,5032059932,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5032059942,2,5032059932,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5032060122,2,5032060143,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5032060123,2,5032060143,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5032060143,1,,5032060122;5032060123,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,6,5,1,4,5,3,2,0,0,0,1,1,0,3,3,0,0,0,0,1,1,0,0,0,0,1,0,1,6,1,5,0,1,0,6,2,2,0,0,0,0,1,0,0
5032060211,1,,5032060212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,6,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0,0,6,0,0,0,0,0,0,0,0,0
5032060212,2,5032060211,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5032060223,2,5032060242,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5032060242,1,,5032060223;5032060243;5032060244,4,2,2,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,16,6,10,7,2,5,9,4,5,0,0,0,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0,3,1,2,8,1,7,1,0,2,6,5,4,1,1,0,0,4,0,0
5032060243,2,5032060242,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5032060244,2,5032060242,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5032060314,0,,,8,5,3,8,5,3,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,6,4,3,1,7,4,3,1,0,1,2,1,1,0,0,0,1,1,0,4,2,2,4,2,2,1,1,0,4,2,2,2,1,5,2,11,11,0,0,0,0,0,0,0
5032060321,0,,,39,18,21,23,11,12,0,0,0,10,2,8,5,3,2,3,2,1,6,2,4,0,0,0,5,2,3,0,0,0,1,0,1,21,11,10,15,8,7,6,3,3,0,0,0,0,0,0,76,36,40,26,14,12,34,15,19,14,5,9,2,2,0,20,9,11,6,1,5,7,5,2,14,8,6,23,11,12,33,15,18,2,1,26,14,53,47,6,3,0,4,36,1,0
5032060322,0,,,26,11,15,10,5,5,0,0,0,9,1,8,18,13,5,6,1,5,3,2,1,0,0,0,3,2,1,0,0,0,0,0,0,10,4,6,6,1,5,3,3,0,1,0,1,0,0,0,93,38,55,24,8,16,48,22,26,12,2,10,9,6,3,6,4,2,6,3,3,11,4,7,7,3,4,9,4,5,67,26,41,4,2,25,21,55,50,5,8,0,2,24,1,1
5032060323,0,,,26,12,14,16,10,6,0,0,0,10,2,8,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,2,1,1,4,1,3,0,0,0,0,0,0,64,27,37,26,9,17,24,12,12,8,2,6,6,4,2,2,2,0,0,0,0,1,0,1,4,2,2,16,5,11,47,20,27,1,2,17,16,35,31,4,0,0,0,0,0,0
5032060324,0,,,2,1,1,2,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0,0,5,3,2,2,0,2,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,6,3,3,2,0,0,3,4,4,0,0,0,0,2,0,0
5032060332,1,,5032060341;5032060343,7,4,3,5,2,3,0,0,0,1,1,0,3,3,0,3,1,2,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,17,9,8,4,2,2,9,4,5,3,2,1,1,1,0,5,4,1,0,0,0,4,2,2,1,1,0,1,0,1,9,3,6,2,2,2,3,13,13,0,2,0,0,5,0,0
5032060333,2,5032060334,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5032060334,1,,5032060333,11,6,5,7,5,2,1,0,1,2,0,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,17,20,10,3,7,20,12,8,6,2,4,1,0,1,6,3,3,0,0,0,2,1,1,1,1,0,6,3,3,22,9,13,1,2,6,11,14,14,0,2,0,1,8,1,0
5032060341,2,5032060332,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5032060343,2,5032060332,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5032060411,1,,5032060413,9,4,5,5,3,2,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,6,3,2,1,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,3,3,6,3,3,1,2,2,3,10,10,0,0,0,0,7,0,1
5032060413,2,5032060411,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5032060414,0,,,6,4,2,5,3,2,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,0,0,0,8,4,4,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,7,3,4,2,1,2,1,8,8,0,0,0,0,6,0,0
5032060423,1,,5032060424;5032060442,16,9,7,10,7,3,0,0,0,6,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,27,13,14,10,4,6,13,7,6,2,0,2,2,2,0,3,3,0,0,0,0,0,0,0,1,1,0,4,1,3,20,8,12,1,1,8,4,18,17,1,0,0,1,17,0,0
5032060424,2,5032060423,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5032060442,2,5032060423,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5032060531,2,5032061511,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5032061121,1,,5032061122;5032061123;5032061124,6,2,4,5,2,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,14,5,9,7,3,4,6,2,4,1,0,1,0,0,0,6,3,3,0,0,0,1,0,1,1,1,0,2,1,1,6,1,5,1,0,4,4,8,6,2,0,0,0,6,0,0
5032061122,2,5032061121,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5032061123,2,5032061121,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5032061124,2,5032061121,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5032061211,2,5032061223,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5032061212,2,5032061223,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5032061221,0,,,3,1,2,1,0,1,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,7,8,3,5,4,2,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,2,2,5,0,5,0,1,2,5,4,4,0,0,0,0,2,1,0
5032061223,1,,5032061211;5032061212;5032061231,1,0,1,0,0,0,0,0,0,1,0,1,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,5,5,2,3,6,4,2,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,1,0,1,3,5,5,0,0,0,0,1,0,0
